"Election_Type","State_Name","Assembly_No","Constituency_No","Year","month","Poll_No","DelimID","Position","Candidate","Sex","Party","Votes","Candidate_Type","Valid_Votes","Electors","Constituency_Name","Constituency_Type","Sub_Region","N_Cand","Turnout_Percentage","Vote_Share_Percentage","Deposit_Lost","Margin","Margin_Percentage","ENOP","pid","Party_Type_TCPD","Party_ID","last_poll","Contested","Last_Party","Last_Party_ID","Last_Constituency_Name","Same_Constituency","Same_Party","No_Terms","Turncoat","Incumbent","Recontest","Age","District_Name","PC_Name","PC_No","CandID","MyNeta_education","TCPD_Prof_Main","TCPD_Prof_Main_Desc","TCPD_Prof_Second","TCPD_Prof_Second_Desc"
"AE","Delhi","10","7","2015","2","0","4","2","GUGAN SINGH","M","BJP","58371","SC","187344","303108","BAWANA","SC","NORTH WEST DELHI","6","61.81","31.16","no","43622","23.28","2.22","AEDL100854","National Party","1605","TRUE","2","BJP","1605","BAWANA","TRUE","TRUE","1","FALSE","TRUE","TRUE","66","NORTH WEST DELHI","","","","8th Pass","Business","","",""
"AE","Delhi","10","7","2015","2","0","4","3","SURENDER KUMAR","M","INC","14749","SC","187344","303108","BAWANA","SC","NORTH WEST DELHI","6","61.81","7.87","yes","11108","5.93","2.22","AEDL103530","National Party","3482","TRUE","5","INC","3482","BAWANA","TRUE","TRUE","3","FALSE","FALSE","TRUE","57","NORTH WEST DELHI","","","","12th Pass","Politics","Ex MLA","",""
"AE","Delhi","10","7","2015","2","0","4","4","GAJANAND","M","BSP","3641","SC","187344","303108","BAWANA","SC","NORTH WEST DELHI","6","61.81","1.94","yes","2775","1.48","2.22","AEDL100168","State-based Party (Other State)","16651","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","44","NORTH WEST DELHI","","","","8th Pass","Business","","",""
"AE","Delhi","10","7","2015","2","0","4","5","None of the Above","","NOTA","866","","187344","303108","BAWANA","SC","NORTH WEST DELHI","6","61.81","0.46","yes","441","0.24","2.22","","NOTA","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","NORTH WEST DELHI","","","","","","","",""
"AE","Delhi","10","7","2015","2","0","4","6","AMOD PASWAN","M","BJDI","425","SC","187344","303108","BAWANA","SC","NORTH WEST DELHI","6","61.81","0.23","yes","61","0.03","2.22","AEDL100860","Local Party","1940","TRUE","2","BJDI","1940","BAWANA","TRUE","TRUE","0","FALSE","FALSE","TRUE","34","NORTH WEST DELHI","","","","","","","",""
"AE","Delhi","10","7","2015","2","0","4","7","RAM BABU","M","RBHP","364","SC","187344","303108","BAWANA","SC","NORTH WEST DELHI","6","61.81","0.19","yes","0","0","2.22","AEDL100170","Local Party","6440","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","62","NORTH WEST DELHI","","","","8th Pass","Small Business or Self-employed","Shop Keeper","",""
"AE","Delhi","10","8","2015","2","0","4","1","SUKHVIR SINGH","M","AAAP","94206","GEN","164632","261341","MUNDKA","GEN","NORTH WEST DELHI","15","63","57.22","no","40826","24.8","2.22","AEDL100171","State-based Party","13","TRUE","1","","","","","","1","FALSE","FALSE","FALSE","53","NORTH WEST DELHI","","","","","","","",""
"AE","Delhi","10","8","2015","2","0","4","2","AZAD SINGH","M","BJP","53380","GEN","164632","261341","MUNDKA","GEN","NORTH WEST DELHI","15","63","32.42","no","39934","24.26","2.22","AEDL100866","National Party","1605","TRUE","2","BJP","1605","MUNDKA","TRUE","TRUE","0","FALSE","FALSE","TRUE","63","NORTH WEST DELHI","","","","Graduate","Former Government","Ex Govt Employee","Politics","District Council"
"AE","Delhi","10","8","2015","2","0","4","3","REETA","F","INC","13446","GEN","164632","261341","MUNDKA","GEN","NORTH WEST DELHI","15","63","8.17","yes","12668","7.69","2.22","AEDL100877","National Party","3482","TRUE","2","IND","10809","MUNDKA","TRUE","FALSE","0","FALSE","FALSE","TRUE","34","NORTH WEST DELHI","","","","12th Pass","Politics","District Council","",""
"AE","Delhi","10","8","2015","2","0","4","4","OM PARKASH","M","BSP","778","GEN","164632","261341","MUNDKA","GEN","NORTH WEST DELHI","15","63","0.47","yes","202","0.12","2.22","AEDL100174","State-based Party (Other State)","16651","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","51","NORTH WEST DELHI","","","","Graduate","Small Business or Self-employed","Self-employed","Social Work",""
"AE","Delhi","10","8","2015","2","0","4","5","None of the Above","","NOTA","576","","164632","261341","MUNDKA","GEN","NORTH WEST DELHI","15","63","0.35","yes","26","0.02","2.22","","NOTA","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","NORTH WEST DELHI","","","","","","","",""
"AE","Delhi","10","8","2015","2","0","4","6","RAVI SWAROOP","M","RBHP","550","GEN","164632","261341","MUNDKA","GEN","NORTH WEST DELHI","15","63","0.33","yes","189","0.11","2.22","AEDL100175","Local Party","6440","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","49","NORTH WEST DELHI","","","","10th Pass","Business","","",""
"AE","Delhi","10","8","2015","2","0","4","7","UDEY VIR","M","SASAPT","361","GEN","164632","261341","MUNDKA","GEN","NORTH WEST DELHI","15","63","0.22","yes","20","0.01","2.22","AEDL100176","Local Party","7603","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","60","NORTH WEST DELHI","","","","8th Pass","Salaried Work or Employed","Managerial Position","",""
"AE","Delhi","10","8","2015","2","0","4","8","VIRANDER SINGH","M","IND","341","GEN","164632","261341","MUNDKA","GEN","NORTH WEST DELHI","15","63","0.21","yes","101","0.06","2.22","AEDL100177","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","49","NORTH WEST DELHI","","","","","","","",""
"AE","Delhi","10","8","2015","2","0","4","9","RAMBALI SHAH","M","IND","240","GEN","164632","261341","MUNDKA","GEN","NORTH WEST DELHI","15","63","0.15","yes","61","0.04","2.22","AEDL100178","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","47","NORTH WEST DELHI","","","","10th Pass","Small Business or Self-employed","Self-employed","",""
"AE","Delhi","10","8","2015","2","0","4","10","ANIL KUMAR","M","IND","179","GEN","164632","261341","MUNDKA","GEN","NORTH WEST DELHI","15","63","0.11","yes","22","0.01","2.22","AEDL100179","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","39","NORTH WEST DELHI","","","","12th Pass","Business","Real Estate or Builder or Developer or Construction","",""
"AE","Delhi","10","8","2015","2","0","4","11","VIJAY KUMAR GARG","M","DJP","157","GEN","164632","261341","MUNDKA","GEN","NORTH WEST DELHI","15","63","0.1","yes","40","0.02","2.22","AEDL100871","Local Party","2900","TRUE","2","DJP","2900","MUNDKA","TRUE","TRUE","0","FALSE","FALSE","TRUE","45","NORTH WEST DELHI","","","","10th Pass","Small Business or Self-employed","Shop Keeper","Social Work",""
"AE","Delhi","10","8","2015","2","0","4","12","JASMER SINGH","M","GAAP","117","GEN","164632","261341","MUNDKA","GEN","NORTH WEST DELHI","15","63","0.07","yes","7","0","2.22","AEDL100181","Local Party","3076","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","39","NORTH WEST DELHI","","","","","","","",""
"AE","Delhi","10","8","2015","2","0","4","13","RAJ KUMAR PARIHAR","M","NCP","110","GEN","164632","261341","MUNDKA","GEN","NORTH WEST DELHI","15","63","0.07","yes","32","0.02","2.22","AEDL100182","State-based Party (Other State)","5792","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","40","NORTH WEST DELHI","","","","10th Pass","Small Business or Self-employed","Self-employed","",""
"AE","Delhi","10","8","2015","2","0","4","14","LAXMI","F","RPI","78","GEN","164632","261341","MUNDKA","GEN","NORTH WEST DELHI","15","63","0.05","yes","17","0.01","2.22","AEDL100183","State-based Party (Other State)","6911","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","36","NORTH WEST DELHI","","","","","","","",""
"AE","Delhi","10","8","2015","2","0","4","15","KARAM CHAND LATHWAL","M","BPC","61","GEN","164632","261341","MUNDKA","GEN","NORTH WEST DELHI","15","63","0.04","yes","9","0.01","2.22","AEDL102125","Local Party","2013","TRUE","3","BPC","2013","MUNDKA","TRUE","TRUE","0","FALSE","FALSE","TRUE","49","NORTH WEST DELHI","","","","Graduate","Liberal Profession or Professional","Doctor","",""
"AE","Delhi","10","8","2015","2","0","4","16","RAKESH KUMAR SHARMA","M","AIFB","52","GEN","164632","261341","MUNDKA","GEN","NORTH WEST DELHI","15","63","0.03","yes","0","0","2.22","AEDL100185","State-based Party (Other State)","3040","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","29","NORTH WEST DELHI","","","","8th Pass","Small Business or Self-employed","Self-employed","",""
"AE","Delhi","10","9","2015","2","0","4","1","RITURAJ GOVIND","M","AAAP","97727","GEN","158485","242830","KIRARI","GEN","NORTH WEST DELHI","10","65.27","61.66","no","45172","28.5","2.04","AEDL100186","State-based Party","13","TRUE","1","","","","","","1","FALSE","FALSE","FALSE","26","NORTH WEST DELHI","","","","","","","",""
"AE","Delhi","10","9","2015","2","0","4","2","ANIL JHA","M","BJP","52555","GEN","158485","242830","KIRARI","GEN","NORTH WEST DELHI","10","65.27","33.16","no","50469","31.84","2.04","AEDL101700","National Party","1605","TRUE","3","BJP","1605","KIRARI","TRUE","TRUE","2","FALSE","TRUE","TRUE","40","NORTH WEST DELHI","","","","Post Graduate","Business","","Politics","Party Worker"
"AE","Delhi","10","9","2015","2","0","4","3","PRATYUSH KANTH","M","INC","2086","GEN","158485","242830","KIRARI","GEN","NORTH WEST DELHI","10","65.27","1.32","yes","65","0.04","2.04","AEDL100188","National Party","3482","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","42","NORTH WEST DELHI","","","","Graduate","Business","Private Company","Liberal Profession or Professional","Journalist or Editor"
"AE","Delhi","10","9","2015","2","0","4","4","D.N. BHAGAT KUSHWAHA","M","BSP","2021","GEN","158485","242830","KIRARI","GEN","NORTH WEST DELHI","10","65.27","1.28","yes","522","0.33","2.04","AEDL100189","State-based Party (Other State)","16651","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","42","NORTH WEST DELHI","","","","Graduate","Small Business or Self-employed","Self-employed","",""
"AE","Delhi","10","9","2015","2","0","4","5","AMRESH SHARMA","M","DNP","1499","GEN","158485","242830","KIRARI","GEN","NORTH WEST DELHI","10","65.27","0.95","yes","659","0.42","2.04","AEDL100190","Local Party","15980","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","35","NORTH WEST DELHI","","","","Illiterate","Business","","",""
"AE","Delhi","10","9","2015","2","0","4","6","None of the Above","","NOTA","840","","158485","242830","KIRARI","GEN","NORTH WEST DELHI","10","65.27","0.53","yes","77","0.05","2.04","","NOTA","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","NORTH WEST DELHI","","","","","","","",""
"AE","Delhi","10","9","2015","2","0","4","7","PUSPRAJ SINGH","M","IND","763","GEN","158485","242830","KIRARI","GEN","NORTH WEST DELHI","10","65.27","0.48","yes","424","0.27","2.04","AEDL100191","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","40","NORTH WEST DELHI","","","","Graduate","Other","","",""
"AE","Delhi","10","9","2015","2","0","4","8","BANSHIDHAR MISHRA","M","HCP","339","GEN","158485","242830","KIRARI","GEN","NORTH WEST DELHI","10","65.27","0.21","yes","81","0.05","2.04","AEDL100192","Local Party","3223","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","62","NORTH WEST DELHI","","","","Post Graduate","Retired or Pension","","Salaried Work or Employed","Accountant, Managerial Position"
"AE","Delhi","10","9","2015","2","0","4","9","RASAT GARG","M","PHRC","258","GEN","158485","242830","KIRARI","GEN","NORTH WEST DELHI","10","65.27","0.16","yes","34","0.02","2.04","AEDL100193","Local Party","6098","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","41","NORTH WEST DELHI","","","","Others","Social Work","","",""
"AE","Delhi","10","9","2015","2","0","4","10","ABINAV SANJAY PRAJAPATI","M","NCP","224","GEN","158485","242830","KIRARI","GEN","NORTH WEST DELHI","10","65.27","0.14","yes","51","0.03","2.04","AEDL100891","State-based Party (Other State)","5792","TRUE","2","NCP","5792","KIRARI","TRUE","TRUE","0","FALSE","FALSE","TRUE","39","NORTH WEST DELHI","","","","12th Pass","Business","","",""
"AE","Delhi","10","9","2015","2","0","4","11","RAJINDER KUMAR","M","SHS","173","GEN","158485","242830","KIRARI","GEN","NORTH WEST DELHI","10","65.27","0.11","yes","0","0","2.04","AEDL100195","State-based Party (Other State)","18691","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","38","NORTH WEST DELHI","","","","8th Pass","Small Business or Self-employed","Self-employed","",""
"AE","Delhi","10","10","2015","2","0","4","1","SANDEEP KUMAR","M","AAAP","80269","SC","115500","169933","SULTANPUR MAJRA","SC","NORTH WEST DELHI","7","67.97","69.5","no","64439","55.79","1.92","AEDL100902","State-based Party","13","TRUE","2","AAAP","13","SULTANPUR MAJRA","TRUE","TRUE","1","FALSE","FALSE","TRUE","34","NORTH WEST DELHI","","","","","","","",""
"AE","Delhi","10","10","2015","2","0","4","2","PARBHU DAYAL","M","BJP","15830","SC","115500","169933","SULTANPUR MAJRA","SC","NORTH WEST DELHI","7","67.97","13.71","yes","794","0.69","1.92","AEDL100197","National Party","1605","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","35","NORTH WEST DELHI","","","","12th Pass","Small Business or Self-employed","Self-employed","Politics","Municipality Member"
"AE","Delhi","10","10","2015","2","0","4","3","JAI KISHAN","M","INC","15036","SC","115500","169933","SULTANPUR MAJRA","SC","NORTH WEST DELHI","7","67.97","13.02","yes","12198","10.56","1.92","AEDL104574","National Party","3482","TRUE","5","INC","3482","SULTANPUR MAJRA","TRUE","TRUE","4","FALSE","TRUE","TRUE","56","NORTH WEST DELHI","","","","12th Pass","Business","Unspecified","",""
"AE","Delhi","10","10","2015","2","0","4","4","NATHU RAM","M","BSP","2838","SC","115500","169933","SULTANPUR MAJRA","SC","NORTH WEST DELHI","7","67.97","2.46","yes","2289","1.98","1.92","AEDL100199","State-based Party (Other State)","16651","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","45","NORTH WEST DELHI","","","","5th Pass","Small Business or Self-employed","Self-employed","",""
"AE","Delhi","10","10","2015","2","0","4","5","GURDAYAL SINGH","M","SHS","549","SC","115500","169933","SULTANPUR MAJRA","SC","NORTH WEST DELHI","7","67.97","0.48","yes","28","0.02","1.92","AEDL100200","State-based Party (Other State)","18691","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","46","NORTH WEST DELHI","","","","5th Pass","Business","","",""
"AE","Delhi","10","10","2015","2","0","4","6","None of the Above","","NOTA","521","","115500","169933","SULTANPUR MAJRA","SC","NORTH WEST DELHI","7","67.97","0.45","yes","212","0.18","1.92","","NOTA","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","NORTH WEST DELHI","","","","","","","",""
"AE","Delhi","10","10","2015","2","0","4","7","SONU","M","BMUP","309","SC","115500","169933","SULTANPUR MAJRA","SC","NORTH WEST DELHI","7","67.97","0.27","yes","161","0.14","1.92","AEDL100201","Local Party","1074","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","34","NORTH WEST DELHI","","","","5th Pass","Labourer or Daily Wage","Taxi Driver","",""
"AE","Delhi","10","10","2015","2","0","4","8","RAMESH KUMAR","O","IND","148","SC","115500","169933","SULTANPUR MAJRA","SC","NORTH WEST DELHI","7","67.97","0.13","yes","0","0","1.92","AEDL100202","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","50","NORTH WEST DELHI","","","","8th Pass","Liberal Profession or Professional","Musician or Artist","Former Government","Ex Judiciary"
"AE","Delhi","10","11","2015","2","0","4","1","RAGHUVINDER SHOKEEN","M","AAAP","83259","GEN","152375","239203","NANGLOI JAT","GEN","NORTH WEST DELHI","15","63.7","54.64","no","37024","24.3","2.5","AEDL100203","State-based Party","13","TRUE","1","","","","","","1","FALSE","FALSE","FALSE","48","NORTH WEST DELHI","","","","","","","",""
"AE","Delhi","10","11","2015","2","0","4","2","MANOJ KUMAR SHOKEEN","M","BJP","46235","GEN","152375","239203","NANGLOI JAT","GEN","NORTH WEST DELHI","15","63.7","30.34","no","30479","20","2.5","AEDL100908","National Party","1605","TRUE","2","BJP","1605","NANGLOI JAT","TRUE","TRUE","1","FALSE","TRUE","TRUE","47","NORTH WEST DELHI","","","","12th Pass","Business","","",""
"AE","Delhi","10","11","2015","2","0","4","3","DR. BIJENDER SINGH","M","INC","15756","GEN","152375","239203","NANGLOI JAT","GEN","NORTH WEST DELHI","15","63.7","10.34","yes","12433","8.16","2.5","AEDL102752","National Party","3482","TRUE","4","INC","3482","NANGLOI JAT","TRUE","TRUE","2","FALSE","FALSE","TRUE","67","NORTH WEST DELHI","","","","Doctorate","Retired or Pension","","Salaried Work or Employed",""
"AE","Delhi","10","11","2015","2","0","4","4","NARENDER BINDAL","M","IND","3323","GEN","152375","239203","NANGLOI JAT","GEN","NORTH WEST DELHI","15","63.7","2.18","yes","2150","1.41","2.5","AEDL100206","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","49","NORTH WEST DELHI","","","","","","","",""
"AE","Delhi","10","11","2015","2","0","4","5","KULWANT RAI BANSAL","M","BSP","1173","GEN","152375","239203","NANGLOI JAT","GEN","NORTH WEST DELHI","15","63.7","0.77","yes","635","0.42","2.5","AEDL100207","State-based Party (Other State)","16651","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","59","NORTH WEST DELHI","","","","8th Pass","Small Business or Self-employed","Self-employed","Social Work",""
"AE","Delhi","10","11","2015","2","0","4","6","SANDEEP KHATIK","M","JD(U)","538","SC","152375","239203","NANGLOI JAT","GEN","NORTH WEST DELHI","15","63.7","0.35","yes","21","0.01","2.5","AEDL100208","State-based Party (Other State)","11002","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","25","NORTH WEST DELHI","","","","12th Pass","Business","","",""
"AE","Delhi","10","11","2015","2","0","4","7","None of the Above","","NOTA","517","","152375","239203","NANGLOI JAT","GEN","NORTH WEST DELHI","15","63.7","0.34","yes","107","0.07","2.5","","NOTA","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","NORTH WEST DELHI","","","","","","","",""
"AE","Delhi","10","11","2015","2","0","4","8","RAGHVENDER SINGH","M","IND","410","GEN","152375","239203","NANGLOI JAT","GEN","NORTH WEST DELHI","15","63.7","0.27","yes","121","0.08","2.5","AEDL100209","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","54","NORTH WEST DELHI","","","","","","","",""
"AE","Delhi","10","11","2015","2","0","4","9","MAHESH KUMAR","M","IND","289","GEN","152375","239203","NANGLOI JAT","GEN","NORTH WEST DELHI","15","63.7","0.19","yes","9","0.01","2.5","AEDL100210","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","45","NORTH WEST DELHI","","","","10th Pass","Business","Contractor","",""
